emotes,user-id,returning-chatter,reply-parent-msg-body,message,reply-parent-display-name,tmi-sent-ts,turbo,room-id,mod,color,client-nonce,subscriber,vip,first-msg,reply-parent-msg-id,badge-info,flags,emote-only,badges,id,display-name,reply-parent-user-login,reply-parent-user-id,user-type
,530234449,0,,"indeed, im happy for you",,1682495705948,0,71092938,0,#FF69B4,,1,,0,,subscriber/5,,,"subscriber/3,moments/1",563a56ab-12b0-4166-a4de-92abcabb6943,venusianlissette,,,
,160547973,0,,W,,1682495706019,0,71092938,0,,,1,,0,,subscriber/3,,,"subscriber/3,moments/1",93b16a78-ebd8-4978-b681-a56151b14e1d,Elite_Peanut_,,,
,73303402,0,,NOW GO TRAVEL PLACES @xQc NOW GO TRAVEL PLACES @xQc NOW GO TRAVEL PLACES @xQc NOW GO TRAVEL PLACES @xQc,,1682495706110,0,71092938,0,#0000FF,d106742aa978d252a8069355f6841049,1,,0,,subscriber/38,,,"subscriber/36,premium/1",d8743a29-1f4c-4401-a193-ea82052fdf53,DanLipmanM,,,
,171410019,0,,SEXO,,1682495706174,0,71092938,0,#0000FF,,0,,0,,,0-3:S.3,,,bde01aed-ef72-4b8f-9bb7-63f8a4c90a0c,goblinslayer000,,,
,86781307,0,,SEXO Fire 󠀀,,1682495706206,0,71092938,0,#8F00FF,92e1b836d91a72f46600358c9e68706e,1,,0,,subscriber/30,0-3:S.3,,"subscriber/30,moments/5",ccf6d7a2-e66a-48e2-beab-b3ba8b86d338,Mlgzen,,,
1035663:0-3,165978445,0,,xqcL glad you enjoyed,,1682495706296,0,71092938,0,#FF7F50,cc7745c61cbbb1b657860bd23fb5d6c6,1,,0,,subscriber/22,,,"subscriber/18,moments/3",34c0fa36-2835-42d1-af42-53ef1f6b31f5,r3dwine1,,,
,147606644,0,,Life,,1682495706287,0,71092938,0,,0257b9dcb7c41505d4f34bc6d55c259d,0,,0,,,,,moments/1,1ace180a-cb68-41bd-b072-3b92f74ba7ec,nitram272,,,
,669360644,0,,"@xQc baseg, keep doing it",,1682495706413,0,71092938,0,,ee21f38a5db8500f148931e439187543,0,,0,,,,,moments/1,1471114a-4487-457a-93c6-a8435438a650,eduradobarreto24,,,
,47966675,0,,Life,,1682495706426,0,71092938,0,#3581DB,e6580a5353425f06b7c04ba6e83cab0e,0,,0,,,,,moments/1,32876976-52b6-4292-948b-2321da73b602,chillazero,,,
,734918517,0,,Life,,1682495706478,0,71092938,0,,,0,,0,,,,,moments/2,7d218c21-924c-46ca-8dde-c38bb74b746a,IAmBigPotato98,,,
,559755526,0,,she cant take money thats already spent EZ,,1682495706516,0,71092938,0,#FF69B4,f3ca2e77914397a196b0339765c05b13,0,,0,,,,,,b4d7b68e-c8fb-4015-9f5f-e2d6d5e7b9ca,BESTTWITCHUSERCHATTERLOOL,,,
,791217926,0,,Live a little cause ppl die alot,,1682495706546,0,71092938,0,#DAA520,,0,,0,,,,,,56e5031c-e84c-423e-9654-f06d5af76c0e,lordknowws,,,
,186427416,0,,mhm,,1682495706635,0,71092938,0,#FFFF00,,1,,0,,subscriber/25,,,"subscriber/3024,chatter-cs-go-2022/1",3b3ae934-e031-4340-a176-c39c56ca2b33,iqkev,,,
,87677256,0,,SEXO,,1682495706674,0,71092938,0,#8A2BE2,,0,,0,,,0-3:S.3,,moments/5,8c58d1b7-73f1-4974-8252-51accc03e440,SanCtiiFiied,,,
,265164510,0,,SEXO,,1682495706696,0,71092938,0,#00FFFF,,0,,0,,,0-3:S.3,,moments/3,fff98b4e-147e-45d0-8dde-88f7cd5ea386,AvoidTheseKnots,,,
1279975:17-26,136887579,0,,good for you man jermaHeart,,1682495706752,0,71092938,0,#FF0000,07ef32944c87144efd0859badf1802b9,0,,0,,,,,moments/3,e5697376-f579-4cf5-b5bb-34dc33e31671,Ketaz_,,,
,138579506,0,,o7 WEEKND,,1682495706846,0,71092938,0,#D20A0A,523568860ba3106f6d7fb199518081a2,0,,0,,,,,moments/2,5de848a3-5f86-4346-830d-af055368acb3,CHEETO_TAXES,,,
,177540480,0,,FeelsStrongMan go again in next round xqc,,1682495706872,0,71092938,0,#FF0000,2f421adf4a833094498b82e537b8a59c,0,,0,,,,,moments/2,128b0518-bf36-4ab3-bec6-4f78f776c1a5,Andrew___11,,,
,891571440,0,,SEXO ON THE WEEKEND,,1682495706913,0,71092938,0,#FF4500,,1,,0,,subscriber/1,0-3:S.3,,"subscriber/0,no_audio/1",8400b8d9-6bf7-46ac-a348-6bf45ef165b4,max_verstappen_god,,,
,431392474,0,,If you have the money spend it GIGACHAD If you have the money spend it GIGACHAD If you have the money spend it GIGACHAD,,1682495706937,0,71092938,0,,a0e6fe982e033bce2b18a4b0f45f4101,1,,0,,subscriber/2,,,subscriber/2,9ec1b41b-5a6e-4ad8-b4b3-3a8aac097195,lil_hyppo,,,
"114836:9-16,18-25",822466898,0,,Exactly  Jebaited Jebaited,,1682495707008,0,71092938,0,,,0,,0,,,,,,af96d253-6b32-41dd-a8df-771a37ea8f9d,smunglese,,,
,744085721,0,,gamba is life @xQc,,1682495707026,0,71092938,0,#FF69B4,38205030b9cd97e75579d86fafe4bf85,1,,0,,subscriber/6,,,"subscriber/6,moments/2",fd881bda-e998-4068-8850-cf63f8e9baf1,okSTFUdude,,,
,782163578,0,,True,,1682495707159,0,71092938,0,#FF4500,,0,,0,,,,,moments/1,38f5ad1e-429b-49e4-b2f5-c1fcf4de13da,goodbreadandwood,,,
,840413630,0,,Okay just dont leave us tho,,1682495707175,0,71092938,0,#FF69B4,309f99617497ccb672ab72bd054be141,0,,0,,,,,moments/1,c2bc9b3a-69e7-4af1-9d40-175705a04a4b,wak1e3,,,
,629906248,0,,You do you champ,,1682495707205,0,71092938,0,#DAA520,74af492f9a9aa27b90f9b39336ed5ab2,0,,0,,,,,moments/1,fda4a877-c49d-4959-a71e-a6d30a06aee5,fps_val,,,
,500501278,0,,fun seeing you at the laker game,,1682495707222,0,71092938,0,#00FF7F,78eb772dea8644d80e9b6106d5bdaf95,0,,0,,,,,moments/1,8b9d6da6-1a2e-4524-ba95-10448b346e91,pTeroMackerel,,,
17:0-13,92500116,0,,StoneLightning,,1682495707387,0,71092938,0,#FF0000,,0,,0,,,,1,bits/100,32c36e41-c602-41d1-af8a-0ba71a47e1fa,bushasz,,,
,49110977,0,,SEXO,,1682495707482,0,71092938,0,#FF69B4,300c78b72275f3a03c925379ff348090,0,,0,,,0-3:S.3,,moments/1,90b30d8a-ea6d-4777-95bb-1d59ac275648,xSefos,,,
,214700605,0,,"you know what they say, the cake is worth the grind or whatever",,1682495707525,0,71092938,0,#BFFFFA,,1,,0,,subscriber/22,,,"subscriber/18,bits/1000",c3d8986d-435c-42e5-8401-ef37795b82c2,ScorpyL2,,,
,186427416,0,,mhm 󠀀,,1682495707876,0,71092938,0,#FFFF00,,1,,0,,subscriber/25,,,"subscriber/3024,chatter-cs-go-2022/1",696c8fd5-d956-40b4-958a-3dd1d9e51dc2,iqkev,,,
,202073385,0,,SMOKE CRACK PagMan,,1682495708447,0,71092938,0,#00FF7F,f6e565f55f338dd2094eb306a6782f57,0,,0,,,,,,291a12e3-2652-4320-8796-dd833fd9b84b,SchnozeGoblin,,,
,654900615,0,,Life live your life,,1682495708599,0,71092938,0,#5F9EA0,b0c567418b64f8c4e4512c687761f788,0,,0,,,,,moments/2,21e09a00-c280-47d5-903c-0879da41e903,jevadiah,,,
,184461525,0,,Life,,1682495708644,0,71092938,0,#FF0000,,1,,0,,subscriber/24,,,"subscriber/24,moments/4",d3d6d338-ed67-4073-ae43-4f766eee2c5e,Regvlarr,,,
,211005245,0,"Chat\swhat\sis\smore\slikely,\sT1\sreaching\schallenger\son\sEUW\sor\sXqc\sbeating\sthe\srecord?",@masao_lawyer none LuL,masao_lawyer,1682495708641,0,71092938,0,#FF0000,950398ebbfe9c2402150dec795830a0e,0,,0,a5454281-cac0-4362-9dfb-b3febeffb84d,,,,moments/1,8f6036e5-b53b-4de9-96bd-ec74a855dff6,robdernub,masao_lawyer,807789422,
,267371556,0,,catPls,,1682495708822,0,71092938,0,#FFF003,ea326d02f3cd92808d8c3e6b3562e346,1,,0,,subscriber/10,,,"subscriber/9,moments/2",b1872b4f-20e2-4d30-a3bd-4d6955e3e6de,zappymf,,,
,444561711,0,,i cant do this anymore Aware,,1682495709018,0,71092938,0,#FF69B4,701f311132fe05884f24600131159d87,0,,0,,,,,moments/2,7b8f46fd-26b9-4ecc-a9f1-9b4796faa1b3,nich0le,,,
,245613638,0,,SEXO ALERT,,1682495709514,0,71092938,0,#B50505,,1,,0,,subscriber/31,0-3:S.3,,"subscriber/30,moments/5",170a69b2-b3bc-41f3-bd96-0dd11155ad93,mXn23,,,
,37197053,0,,Life Such is life.,,1682495709590,0,71092938,0,#9ACD32,41272a3a41246e889015ce944cff3df7,1,,0,,subscriber/5,,,subscriber/3,c2185ee8-8949-40e4-a42a-b5281f0dff99,bumblezero,,,
,182854638,0,,u don’t watch basketball tho?,,1682495709664,0,71092938,0,#DAA520,,1,,0,,subscriber/13,,,"subscriber/12,no_audio/1",40ece56a-759f-4f63-a5e8-132b58afed1a,CLIXMIX,,,
,230840249,0,,SEXO,,1682495709729,0,71092938,0,#FF3030,,0,,0,,,0-3:S.3,,,5902ff6b-2ae7-475d-8310-98e81c4aad98,mufa_5_a,,,
,257988658,0,,how would you overthink it? @xQc,,1682495709770,0,71092938,0,#1E90FF,16001aa4ef609e751b787660c021dd93,0,,0,,,,,moments/1,b14be3e6-2214-48f8-94b4-30f88bba3250,nps0,,,
,90102341,0,,SEXO EDM SEXO EDM SEXO EDM SEXO EDM,,1682495709774,0,71092938,0,#DAA520,a725489476f81c6284207f2b6afe661f,0,,0,,,"0-3:S.3,9-12:S.3,18-21:S.3,27-30:S.3",,,b9521690-8114-40b7-90c1-1b20a3531782,QUOTE_ME_IF_DOCLEAVE,,,
,104141904,0,,you deserve whatever you want bro @xQc,,1682495710007,0,71092938,0,#FF69B4,07cef1ef123d201bdf442ad9e69bf086,1,,0,,subscriber/23,,,"subscriber/18,moments/2",0d582ecf-906e-427d-b654-965d0dd14fa2,IanJNC,,,
,785956866,0,,Okay ok,,1682495710090,0,71092938,0,#FF0000,90b8da021844c96f8858e9f8142dffde,0,,0,,,,,moments/2,1d6b6a4c-709d-4d3a-ab1e-6f399ef33387,r4venn2,,,
,202062542,0,,SEXO WHEN IM FUUUCKED UP,,1682495710092,0,71092938,0,#CC00BE,ab095c82a3e3875b2a07ea26443e6bf0,0,,0,,,13-23:P.6,,moments/1,7b7c51c5-c25f-47e3-888b-87d7295d5323,alpacabull420,,,
,159487605,0,,FeelsStrongMan,,1682495710507,0,71092938,0,#FF0000,2be387785da3b7b5ee2688206df096e5,1,,0,,subscriber/26,,,"subscriber/24,no_audio/1",c580f00e-06af-42c4-8bee-14748e2419c9,cheesechicen,,,
,502779155,0,,FeelsGoodMan,,1682495710715,0,71092938,0,#F89B37,6128fd3a665eef981a65bf90d130f2af,0,,0,,,,,moments/3,eb89fb72-f9e2-4381-a391-20aefaf7191a,SirGeoW,,,
,136674008,0,,SEXO,,1682495710734,0,71092938,0,#FF0000,8fe80cb3b48acc39136557aa9d678ff6,0,,0,,,0-3:S.3,,,c3da0b7a-15d2-4be5-94bb-2b854411da14,ConstantMoons,,,
,144775365,0,,SEXO NOW DO THIS IRL,,1682495710802,0,71092938,0,#FF69B4,d69378660d189b5332ef9a1f74c041e1,0,,0,,,,,moments/3,a2842a0e-38fa-454b-a079-f785a8693f2d,neffynero,,,
,665571571,0,,W LIVE YOUR LIFE BRO,,1682495711133,0,71092938,0,#FCFCFC,871edaba91391583414d283a67958e6b,1,,0,,subscriber/8,,,"subscriber/6,sub-gifter/1",81bab2d8-4662-4420-922e-2cc9a8bf24c5,Gilgabad,,,
,893835389,0,,textbook heard it all b4,,1682495711221,0,71092938,0,,6b8598bb11b23e07bbdf037b7c3f6c60,0,,0,,,,,moments/1,d7b040d8-e895-422b-840a-1936a6adbc20,r4mpagezxc,,,
,138579506,0,,Okay,,1682495711324,0,71092938,0,#D20A0A,c83ead70639e419058d66a06f41fd635,0,,0,,,,,moments/2,6a23c308-1002-46a5-91a7-dba4c243100e,CHEETO_TAXES,,,
,214700605,0,,right..,,1682495711776,0,71092938,0,#BFFFFA,,1,,0,,subscriber/22,,,"subscriber/18,bits/1000",e0d896d6-f71a-4e58-b9d9-ac5b28bb9ac4,ScorpyL2,,,
,90102341,0,,SEXO EDM SEXO EDM SEXO EDM SEXO EDM SEXO EDM SEXO EDM,,1682495711874,0,71092938,0,#DAA520,1809efa081a6fb6f76da3ca7ad07dcd0,0,,0,,,"0-3:S.3,9-12:S.3,18-21:S.3,27-30:S.3,36-39:S.3,45-48:S.3",,,154e5b17-c68c-4fc2-8080-1ace06deeb13,QUOTE_ME_IF_DOCLEAVE,,,
,178057560,0,,yeah,,1682495712012,0,71092938,0,#1DE0D4,0e9b21029d745cd1ef7699bb1dea61e8,1,,0,,subscriber/41,,,"subscriber/36,moments/4",863bc405-c1c1-44ff-93d0-e2c31de3953d,nathan_fps,,,
,124844205,0,,Ghost,,1682495712102,0,71092938,0,#2E8B57,330fa8bf19fb2bae8c26f899d4ad2073,0,,0,,,,,no_video/1,9ffa1060-6a6c-4b8d-a111-c677d1b55c0e,bewgr,,,
,699866874,0,,Ghost,,1682495712120,0,71092938,0,,f397e8a7c06693e1ea20b206f40468c1,0,,0,,,,,moments/1,0d4eb841-3c30-4146-97a7-76b4d831e1d6,MrRealStud,,,
